Problem name,Problem category,Problem source,Application,Number of variables,QP dimension,QP norm (order = infty),QP condition (2-norm),QP min,QP max,QP nonzeros,Number of equality constraints,Number of inequality constraints,equality norm (order = infty),inequality norm (order = infty),equality condition number (2-norm),inequality condition number (2-nrom),equality nonzeros,inequality nonzeros,equality max,inequality max,equality min,inequality min
Cube_floor417,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98593711247378,\,-23.83238829498187,28.46819449800642,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor359,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98704727069875,\,-23.82936647247028,28.46819425057478,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor358,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9870663415514,\,-23.82931434306227,28.468194246309405,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor370,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98683733513994,\,-23.82993983104085,28.468194297495604,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor416,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98595632056737,\,-23.832336222633828,28.468194493739407,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor402,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9862249854841,\,-23.831607106449393,28.468194434008115,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor364,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9869518809415,\,-23.829627104757737,28.468194271902288,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor199,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99006850488797,\,-23.8210132591923,28.468193568402345,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor172,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.990572363501,\,-23.819601172790982,28.46819345334347,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor166,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99068409776817,\,-23.819287278524225,28.4681934277772,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor15,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99346801992778,\,-23.81137596111241,28.468192784639353,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor29,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.993212177951,\,-23.812110402660775,28.46819284423327,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor238,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98933766307704,\,-23.82305167468023,28.468193734628013,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor204,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98997500839354,\,-23.8212746780553,28.46819358971131,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor210,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98986273449174,\,-23.82158834825801,28.46819361528276,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor206,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98993759323102,\,-23.821379238720727,28.46819359823524,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor212,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98982529093277,\,-23.821692897129914,28.46819362380744,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor17,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9934314994629,\,-23.81148089311824,28.46819279313999,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor170,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99060961772292,\,-23.819496545299153,28.46819344482105,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor164,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99072132358592,\,-23.81918263924085,28.468193419255126,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor158,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99083294424304,\,-23.81886869781137,28.46819339368969,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor414,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98599472967953,\,-23.832232074986855,28.46819448520766,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor372,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98679913426918,\,-23.830044065266947,28.468194306026117,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor366,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98691370847746,\,-23.829731350786552,28.468194280433746,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor400,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98626332833024,\,-23.831502931250974,28.468194425475584,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor428,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98572566721734,\,-23.832961025871754,28.468194544940467,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor399,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98628249619134,\,-23.831450842175304,28.46819442120843,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor398,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98630166171156,\,-23.831398752116836,28.468194416943074,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor429,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98570643073182,\,-23.833013086411448,28.468194549208828,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor367,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9868946186848,\,-23.82978347232557,28.468194284698136,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor401,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9862441580946,\,-23.83155501934217,28.46819442974225,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor415,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98597552629855,\,-23.83228414930267,28.468194489472648,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor373,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98678003029283,\,-23.830096180904754,28.468194310292617,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor159,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99081434671518,\,-23.818921023838907,28.46819339795053,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor165,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99070271185946,\,-23.819234959373922,28.46819342351598,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor171,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99059099179718,\,-23.819548859536024,28.4681934490822,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor16,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99344976087033,\,-23.81142842760684,28.468192788883172,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor213,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98980656559442,\,-23.82174517009174,28.468193628068597,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor207,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9899188820987,\,-23.821431517579416,28.468193602497536,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor203,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98999371242314,\,-23.821222396247755,28.468193585449768,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor217,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9897316405944,\,-23.821954252109432,28.46819364511786,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor12,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99352278035494,\,-23.811218555921194,28.46819277021415,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor149,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99100021545942,\,-23.818397719340645,28.46819335534323,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor175,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9905164644181,\,-23.819758106657932,28.468193466127225,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor161,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99077714456567,\,-23.819025672947394,28.46819340647237,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor439,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9855139356757,\,-23.833533637690017,28.468194591881204,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor377,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9867035907051,\,-23.830304633616272,28.468194327355913,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor411,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98605232557554,\,-23.832075846136263,28.468194472407628,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor405,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.986167453476,\,-23.83176336186815,28.46819444680749,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor363,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98697096362056,\,-23.829574980267026,28.468194267635933,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor388,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98649318661086,\,-23.830877797413514,28.468194374280774,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor389,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9864740447631,\,-23.830929897311083,28.46819437854707,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor404,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98618663317214,\,-23.831711277712802,28.468194442540746,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor362,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98699004394493,\,-23.82952285479385,28.468194263371036,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor376,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98672270415267,\,-23.830252521914154,28.468194323089854,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor410,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98607151946706,\,-23.83202376788472,28.468194468139867,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor438,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98553319581566,\,-23.833481586989897,28.46819458761184,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor160,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99079574682494,\,-23.818973348884168,28.46819340221144,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor174,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99053509981115,\,-23.819705796351794,28.46819346186574,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor148,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9910187893161,\,-23.818345383487088,28.46819335108273,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor13,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99350453005266,\,-23.811271025234074,28.468192775544182,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor216,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9897503754006,\,-23.82190198308012,28.468193640856203,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor202,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9900124140948,\,-23.82117011345778,28.468193581188007,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor228,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98952540158933,\,-23.822529146568556,28.468193692002995,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor214,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98978783790224,\,-23.82179744207062,28.46819363233208,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor200,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9900498103263,\,-23.821065544930267,28.46819357266457,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor11,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99354106201955,\,-23.811166083608477,28.468192787945483,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor39,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99302914963354,\,-23.812634885928873,28.468192886813394,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor162,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99075853994006,\,-23.81907799602787,28.468193410733356,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor176,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99049782665406,\,-23.819810415981724,28.4681934703882,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor189,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99025532036882,\,-23.820490347761734,28.468193525786113,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor348,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98725691991265,\,-23.82879299487958,28.46819420365558,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor360,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98702819748024,\,-23.829418600894606,28.46819425484025,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor406,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98614827139605,\,-23.831815445038714,28.468194451072787,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor412,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98603312929544,\,-23.832127923403633,28.468194476672743,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor374,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98676092394123,\,-23.830148295558715,28.46819431455807,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor413,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98601393066562,\,-23.832179999687057,28.468194480939573,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor375,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98674181522938,\,-23.83020040922809,28.46819431882437,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor361,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.987009121892,\,-23.829470728335945,28.468194259105434,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor407,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98612908696956,\,-23.831867527225867,28.468194455340612,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor349,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9872378727333,\,-23.828845134125782,28.4681942079218,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor188,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99027398890402,\,-23.820438051213298,28.46819352152502,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor177,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99047918652653,\,-23.81986272432256,28.46819347464939,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor163,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99073993294732,\,-23.819130318125307,28.468193414994374,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor38,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99304746311472,\,-23.812582442021373,28.46819288255516,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor10,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99355944387136,\,-23.811113602706182,28.468192872944034,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor201,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99003111339164,\,-23.821117829685306,28.468193576926122,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor215,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9897691078263,\,-23.821849713066936,28.46819363659311,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor229,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98950663838667,\,-23.822581403803163,28.46819369626549,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor230,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98948787281907,\,-23.822633660055548,28.46819370052768,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor224,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.989600430721,\,-23.822320107799108,28.468193674953167,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor218,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9897129034287,\,-23.82200652015727,28.468193649379934,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor21,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99335843016607,\,-23.81169074534348,28.46819281017102,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor35,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9931023893647,\,-23.812425104405538,28.468192869780985,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor146,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99105592992754,\,-23.818240708832334,28.46819334256139,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor152,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99094447969105,\,-23.818554721007704,28.46819336812533,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor185,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99032998028989,\,-23.82028115567292,28.468193508740534,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor191,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99021797620745,\,-23.82059493790916,28.468193534309293,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor422,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98584103649543,\,-23.83264864196238,28.4681945193409,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor344,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98733308501647,\,-23.82858442806417,28.468194186596826,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor350,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98721882317867,\,-23.82889727238656,28.468194212186816,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor436,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98557170901853,\,-23.833377482638532,28.468194579075767,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor378,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98668447489337,\,-23.83035674433315,28.46819433162193,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor387,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98651232608532,\,-23.830825696530525,28.4681943700149,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor393,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98639745374192,\,-23.83113828706474,28.468194395612027,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor392,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9864166050443,\,-23.831086191102244,28.468194391345154,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor386,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98653146319438,\,-23.83077359466569,28.46819436574859,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor379,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98666535670944,\,-23.83040885406736,28.468194335887652,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor351,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98719977127013,\,-23.828949409664894,28.468194216453856,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor437,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9855524536116,\,-23.83342953530598,28.468194583345966,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor423,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9858218141908,\,-23.832700708408197,28.468194523606407,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor345,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98731404728898,\,-23.828636571243877,28.468194190861155,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor190,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99023664947393,\,-23.82054264332724,28.468193530047564,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor184,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99034863935356,\,-23.82022885519369,28.4681935044787,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor153,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9909258963644,\,-23.818607052931192,28.46819337238583,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor147,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99103736080767,\,-23.81829304665132,28.468193346822126,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor34,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99312069338086,\,-23.812372656569348,28.468192865523058,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor20,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99337670104302,\,-23.811638283760317,28.46819280591325,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor219,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9896941638936,\,-23.82205878722171,28.468193653642185,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor225,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98958167699098,\,-23.822372368965993,28.468193679215865,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor231,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98946910488857,\,-23.822685915324254,28.468193704790963,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor227,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98954416242105,\,-23.82247688835031,28.468193687740357,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor233,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98943156191729,\,-23.82279042291279,28.468193713315138,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor36,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99308408298262,\,-23.81247755125951,28.468192874039026,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor22,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9933401569251,\,-23.811743205945337,28.468192814428647,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor151,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99096306064533,\,-23.818502388100935,28.468193363864554,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor145,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99107449668472,\,-23.818188370031244,28.46819333830118,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor179,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99044189917052,\,-23.819967338056426,28.468193483172158,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor192,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99019930057665,\,-23.820647231509017,28.468193538570734,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor186,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99031131885863,\,-23.820333455168786,28.468193513001427,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor435,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9855909620847,\,-23.8333254289864,28.468194574811267,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor353,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98716166031411,\,-23.829053681267844,28.46819422498252,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor347,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98727596474566,\,-23.828740854652224,28.468194199392116,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor421,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98586025642552,\,-23.832596574535145,28.468194515074448,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor409,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98609071098312,\,-23.83197168864877,28.4681944638713,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor390,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98645490055745,\,-23.830981996224978,28.468194382812406,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor384,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98656973032112,\,-23.83066938798484,28.468194357216927,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor385,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98655059793506,\,-23.830721491816806,28.468194361481817,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor391,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98643575398322,\,-23.831034094155193,28.468194387078764,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor408,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98610990016303,\,-23.83191960842913,28.468194459606572,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor346,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9872950072047,\,-23.828688713439067,28.46819419512671,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor420,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98587947398366,\,-23.832544506122183,28.46819451080611,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor434,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9856102127801,\,-23.83327337435063,28.46819457054374,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor352,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98718071697377,\,-23.829001545956935,28.46819422071814,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor187,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99029265505857,\,-23.820385753683073,28.468193517262655,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor193,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99018062257585,\,-23.820699524125803,28.468193542832417,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor178,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99046054402962,\,-23.819915031680765,28.468193478910685,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
