Problem name,Problem category,Problem source,Application,Number of variables,QP dimension,QP norm (order = infty),QP condition (2-norm),QP min,QP max,QP nonzeros,Number of equality constraints,Number of inequality constraints,equality norm (order = infty),inequality norm (order = infty),equality condition number (2-norm),inequality condition number (2-nrom),equality nonzeros,inequality nonzeros,equality max,inequality max,equality min,inequality min
gargNested2_floor133,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1096.9266155891855,\,-258.0936706162306,325.45707850927334,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor127,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1096.4662627626337,\,-257.5633539674901,324.9405567791923,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor5,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,991.6653300740232,\,-334.89761246645094,399.6357342741216,18477,\,11,\,1.2,\,\,\,33,\,0.2,\,0.2
gargNested2_gargNested233,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,10.664993665751428,\,-4.2236703039100165,5.015804707267929,36954,\,36,\,139.57514945598328,\,\,\,864,\,21.91783699338901,\,21.91783699338901
gargNested2_gargNested227,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,10.592815142126344,\,-4.063438497494505,4.815794889622917,36954,\,42,\,2.9949635579116602,\,\,\,1008,\,0.9776008631825275,\,0.9776008631825275
gargNested2_gargNested231,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,10.649846156278567,\,-4.178326147034615,4.959808344325938,36954,\,42,\,3.0392871974591498,\,\,\,1008,\,0.9764814857932926,\,0.9764814857932926
gargNested2_gargNested225,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,10.539207995698675,\,-4.06296242457445,4.805918803661674,36954,\,54,\,3.1911808578081313,\,\,\,1296,\,0.9960677772647802,\,0.9960677772647802
gargNested2_floor7,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1006.6033766353165,\,-341.1693093049598,405.913635069267,18477,\,7,\,1.2,\,\,\,21,\,0.2,\,0.2
gargNested2_gargNested219,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,10.763721706636323,\,-4.452507020319466,5.211880295185462,36954,\,117,\,3.3837424618761607,\,\,\,2808,\,0.9971758149346427,\,0.9971758149346427
gargNested2_floor119,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1095.8883091600926,\,-258.30517197395375,325.73432985706455,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor131,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1096.7750036098216,\,-257.94757468227016,325.31630688292665,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor125,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1096.3157505094337,\,-257.54523695987814,324.930633557373,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_falling35,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,995.6729791785197,\,-265.8649297417902,339.04775952927724,18477,\,2,\,2.0,\,\,\,24,\,0.5289389258621322,\,0.5289389258621322
gargNested2_falling21,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1046.5723500396148,\,-370.0174470369868,445.3454807508243,18477,\,2,\,2.0,\,\,\,24,\,0.8190540111635913,\,0.8190540111635913
gargNested2_floor247,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1104.6032097179589,\,-259.28863956740537,326.1724593381471,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor253,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1104.9632882680014,\,-259.34487907706824,326.20266951994233,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor54,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1080.8321782719256,\,-430.80539573776286,502.6245358297838,18477,\,1,\,1.2,\,\,\,3,\,0.2,\,0.2
gargNested2_floor40,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1011.8903388236143,\,-429.0664892667901,498.02277001733444,18477,\,3,\,1.2,\,\,\,9,\,0.2,\,0.2
gargNested2_floor68,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1100.0325966546088,\,-345.10327780404515,415.84659946236945,18477,\,3,\,1.2,\,\,\,9,\,0.2,\,0.2
gargNested2_floor97,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1094.131234129811,\,-255.95665891381458,323.4298094253836,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor83,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1093.4970109549672,\,-264.63975594595496,332.51348501799055,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor82,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1093.056049969759,\,-262.87112806859426,330.8574577399235,18477,\,6,\,1.2,\,\,\,18,\,0.2,\,0.2
gargNested2_floor96,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1094.0307193190451,\,-254.97792338646968,322.4351450872612,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor69,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1100.8575715205416,\,-329.41167858490115,399.5739461098296,18477,\,3,\,1.2,\,\,\,9,\,0.2,\,0.2
gargNested2_floor41,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1015.3669588699987,\,-430.57034009226953,499.71362635274073,18477,\,3,\,1.2,\,\,\,9,\,0.2,\,0.2
gargNested2_floor55,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1084.929892467056,\,-428.252287489389,500.22668593959605,18477,\,1,\,1.2,\,\,\,3,\,0.2,\,0.2
gargNested2_floor252,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1104.903751826001,\,-259.33560566604086,326.19774084851247,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor246,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1104.542529884053,\,-259.2791189725647,326.16726766611663,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_falling20,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1054.402760877753,\,-379.663921639039,454.9473651151303,18477,\,2,\,2.0,\,\,\,24,\,0.8190540111635913,\,0.8190540111635913
gargNested2_falling34,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,995.7156728389892,\,-269.13650165248094,342.6080259311115,18477,\,2,\,2.0,\,\,\,24,\,0.5289389258621322,\,0.5289389258621322
gargNested2_floor124,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1096.2426928556897,\,-257.6144279440795,325.0057274012225,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor130,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1096.6979885460778,\,-257.8444483257895,325.21514624707913,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor118,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1095.8139326304286,\,-258.33331462288174,325.7675362383174,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor6,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1005.6548331995327,\,-338.07616559415425,402.945001260631,18477,\,8,\,1.2,\,\,\,24,\,0.2,\,0.2
gargNested2_gargNested218,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,10.832375790256366,\,-4.479869231884398,5.238292517303302,36954,\,117,\,3.381428812389481,\,\,\,2808,\,0.997847028167822,\,0.997847028167822
gargNested2_gargNested224,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,10.500507045626657,\,-4.224101273553414,4.964991921929983,36954,\,36,\,3.175047227361462,\,\,\,864,\,0.995355239091169,\,0.995355239091169
gargNested2_gargNested230,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,10.642851952826184,\,-4.148238289088772,4.922465415533537,36954,\,42,\,2.9912120846900185,\,\,\,1008,\,0.9767584924027409,\,0.9767584924027409
gargNested2_floor2,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1095.2266342222586,\,-321.899830773439,385.1999096220748,18477,\,15,\,1.2,\,\,\,45,\,0.2,\,0.2
gargNested2_gargNested234,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,10.66378136686361,\,-4.218067870852632,5.011968805598881,36954,\,30,\,3.053180947394517,\,\,\,720,\,0.9722989222167157,\,0.9722989222167157
gargNested2_gargNested220,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,10.680053324257607,\,-4.414898095174096,5.1737822293338835,36954,\,87,\,3.3848973151620534,\,\,\,2088,\,0.9961531329711976,\,0.9961531329711976
gargNested2_floor134,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1097.0009278532139,\,-258.12571716553515,325.4855172248003,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor120,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1095.9601614133771,\,-258.2013930731646,325.6237216315243,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor108,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1095.0007486055092,\,-256.89223806207497,324.3362819905569,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_gargNested29,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,11.550599858538035,\,-4.707001541215664,5.488729814327202,36954,\,60,\,3.376889019140986,\,\,\,1440,\,0.9911504256645225,\,0.9911504256645225
gargNested2_falling30,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1000.2101018790764,\,-286.18419918911746,359.9760508633772,18477,\,3,\,2.0,\,\,\,36,\,0.8190540111635913,\,0.8190540111635913
gargNested2_falling24,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1029.7828088615743,\,-341.07463779271353,416.1205770943718,18477,\,2,\,2.0,\,\,\,24,\,0.8190540111635913,\,0.8190540111635913
gargNested2_falling18,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1073.8488364947154,\,-397.76959532043844,472.77964679877533,18477,\,3,\,2.0,\,\,\,36,\,0.8190540111635913,\,0.8190540111635913
gargNested2_floor242,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1104.2979072415017,\,-259.2405964435458,326.1460337809731,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor256,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1105.1407527545239,\,-259.37246962318085,326.217210445254,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor79,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1092.333099415349,\,-240.87731803775588,309.33224740856673,18477,\,7,\,1.2,\,\,\,21,\,0.2,\,0.2
gargNested2_floor51,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1065.5926366888564,\,-435.92753316566007,507.1937242386116,18477,\,2,\,1.2,\,\,\,6,\,0.2,\,0.2
gargNested2_floor45,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1030.6738074869725,\,-435.40096358248195,505.3699551580579,18477,\,3,\,1.2,\,\,\,9,\,0.2,\,0.2
gargNested2_floor92,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1093.5642735008305,\,-254.28223658456784,321.72792224197235,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor86,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1094.244073529889,\,-263.9816520819178,331.7047661126457,18477,\,3,\,1.2,\,\,\,9,\,0.2,\,0.2
gargNested2_floor87,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1093.900929917195,\,-263.14730945537576,330.83486097441215,18477,\,3,\,1.2,\,\,\,9,\,0.2,\,0.2
gargNested2_floor93,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1093.699530701314,\,-253.58615681884774,321.01582444613916,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor44,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1026.531851829012,\,-434.4057803273859,504.1568289170579,18477,\,3,\,1.2,\,\,\,9,\,0.2,\,0.2
gargNested2_floor50,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1060.091128480374,\,-436.77626753282186,507.84579408482995,18477,\,3,\,1.2,\,\,\,9,\,0.2,\,0.2
gargNested2_floor78,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1093.6539593068396,\,-247.82579213628802,316.50142578535286,18477,\,7,\,1.2,\,\,\,21,\,0.2,\,0.2
gargNested2_floor257,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1105.1995259748387,\,-259.38158906867983,326.2219748716427,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor243,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1104.3593484653497,\,-259.2502915783877,326.1514107841164,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_falling19,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1063.4628377420597,\,-388.9009169568173,464.07099699612485,18477,\,2,\,2.0,\,\,\,24,\,0.8190540111635913,\,0.8190540111635913
gargNested2_falling25,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1025.2322392879794,\,-331.6308527212522,406.4660868650332,18477,\,2,\,2.0,\,\,\,24,\,0.8190540111635913,\,0.8190540111635913
gargNested2_falling31,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,998.3862722989774,\,-281.4382198767774,355.3935481190612,18477,\,3,\,2.0,\,\,\,36,\,0.8190540111635913,\,0.8190540111635913
gargNested2_gargNested28,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,11.323625690351056,\,-4.591254548889746,5.372968140273315,36954,\,75,\,3.4262823751139564,\,\,\,1800,\,0.9842072315821765,\,0.9842072315821765
gargNested2_floor109,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1095.06094866137,\,-256.58343358143725,324.01541877051716,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor121,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1096.030582011825,\,-258.05102585947645,325.46546347038486,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor135,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1097.0742587101356,\,-258.13085052836914,325.4864222121843,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_gargNested221,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,10.605056443629557,\,-4.382858154359512,5.139030304458731,36954,\,87,\,3.1653355172980464,\,\,\,2088,\,0.9951471642207236,\,0.9951471642207236
gargNested2_gargNested235,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,10.657684714498282,\,-4.195918784674519,4.989910903710261,36954,\,12,\,140.22630278438993,\,\,\,288,\,21.887985310038168,\,21.887985310038168
gargNested2_floor3,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1051.805174366697,\,-326.0295609370265,389.93114786207116,18477,\,13,\,1.2,\,\,\,39,\,0.2,\,0.2
gargNested2_floor1,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1072.7256095978848,\,-326.0348825613998,389.39981175700996,18477,\,15,\,1.2,\,\,\,45,\,0.2,\,0.2
gargNested2_gargNested223,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,10.454976576224835,\,-4.3014872744419845,5.047788288499409,36954,\,81,\,3.209795131985654,\,\,\,1944,\,0.9958432848769722,\,0.9958432848769722
gargNested2_gargNested237,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,10.641971441125634,\,-4.09515446659763,4.885231254628168,36954,\,36,\,140.7277656874424,\,\,\,864,\,21.807268171408733,\,21.807268171408733
gargNested2_floor123,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1096.1710951990126,\,-257.73230609408444,325.13064837914936,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor137,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1097.2186103575054,\,-258.08337271754726,325.42915441895684,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_falling27,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1014.9907581529654,\,-312.18406911355174,386.4762919043801,18477,\,2,\,2.0,\,\,\,24,\,0.8190540111635913,\,0.8190540111635913
gargNested2_falling33,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,996.140224162664,\,-272.9373399983331,346.65438612330587,18477,\,3,\,2.0,\,\,\,36,\,0.8190540111635913,\,0.8190540111635913
gargNested2_floor255,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1105.081788739509,\,-259.36331117292866,326.2124044362414,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor241,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1104.2362754909157,\,-259.2308611546428,326.1406139944082,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor269,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1105.8899266564529,\,-259.48784028592473,326.27576257588385,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor46,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1035.3065668992367,\,-436.21929217047557,506.41190661365675,18477,\,3,\,1.2,\,\,\,9,\,0.2,\,0.2
gargNested2_floor52,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1070.817167369393,\,-434.6264352649374,506.08383593223056,18477,\,2,\,1.2,\,\,\,6,\,0.2,\,0.2
gargNested2_floor85,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1094.3672727144187,\,-264.4548155995899,332.20449705446265,18477,\,3,\,1.2,\,\,\,9,\,0.2,\,0.2
gargNested2_floor91,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1093.4207323157088,\,-255.71296839046823,323.1920414374015,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor90,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1093.3136793683318,\,-257.6928698818385,325.21958989727335,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor84,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1094.1140600934714,\,-264.7578873266805,332.5448846094088,18477,\,3,\,1.2,\,\,\,9,\,0.2,\,0.2
gargNested2_floor53,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1075.4400264686208,\,-432.91446902112733,504.55789043944264,18477,\,1,\,1.2,\,\,\,3,\,0.2,\,0.2
gargNested2_floor47,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1041.6683577279132,\,-436.82785519091146,507.24726047377493,18477,\,3,\,1.2,\,\,\,9,\,0.2,\,0.2
gargNested2_floor268,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1105.8334426564836,\,-259.47921008605107,326.271518619788,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor240,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1104.17445308801,\,-259.2210880169532,326.1351537766309,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor254,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1105.0226339116355,\,-259.35411423143256,326.20755736701517,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_falling32,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,997.054698778333,\,-277.01540074992744,350.90072893216717,18477,\,3,\,2.0,\,\,\,36,\,0.8190540111635913,\,0.8190540111635913
gargNested2_falling26,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1020.3633492438365,\,-322.06353494168235,396.64572999577734,18477,\,2,\,2.0,\,\,\,24,\,0.8190540111635913,\,0.8190540111635913
gargNested2_floor136,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1097.146748717837,\,-258.11421291658576,325.4650538130326,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor122,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1096.1006031348102,\,-257.88519855074713,325.2914209755143,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_gargNested236,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,10.648817304263948,\,-4.15120496247435,4.94370687096688,36954,\,54,\,140.56141429238102,\,\,\,1296,\,21.84966267363269,\,21.84966267363269
gargNested2_gargNested222,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,10.525458537669968,\,-4.346887083702683,5.098547323949133,36954,\,75,\,2.9620528909591934,\,\,\,1800,\,0.9952692226267764,\,0.9952692226267764
gargNested2_floor0,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1009.3569811641648,\,-333.4889221733531,397.51320748715676,18477,\,12,\,1.2,\,\,\,36,\,0.2,\,0.2
gargNested2_gargNested213,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,10.711530873340843,\,-4.361172859051261,5.109491600335114,36954,\,78,\,3.4142909435378535,\,\,\,1872,\,0.9868264619724639,\,0.9868264619724639
gargNested2_floor107,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1094.945211119849,\,-257.3701383372247,324.83017822962046,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor113,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1095.3849279457927,\,-257.11274472746516,324.53954198835095,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_gargNested26,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,10.8300505454911,\,-4.305702100796512,5.066355694508504,36954,\,75,\,3.4175788759320795,\,\,\,1800,\,0.9838401423743609,\,0.9838401423743609
gargNested2_falling17,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1085.1426076403911,\,-407.3123689411252,482.2242385248572,18477,\,3,\,2.0,\,\,\,36,\,0.8190540111635913,\,0.8190540111635913
gargNested2_floor259,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1105.3165001387933,\,-259.39970836724706,326.2313763520417,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor271,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1106.002321907481,\,-259.5049811996158,326.2841232944262,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor265,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1105.6628454238676,\,-259.45307878006264,326.2585305710217,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor62,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1106.969745891342,\,-397.59606471862963,469.8888938136924,18477,\,1,\,1.2,\,\,\,3,\,0.2,\,0.2
gargNested2_floor76,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1093.962854582608,\,-250.20872161152784,319.16961041571625,18477,\,7,\,1.2,\,\,\,21,\,0.2,\,0.2
gargNested2_floor89,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1093.3223542199469,\,-259.8427284042177,327.42483914366596,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor88,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1093.5122105585547,\,-261.75161736695355,329.38983365534284,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor77,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1094.3104696219052,\,-251.44139940993713,320.3153198888503,18477,\,7,\,1.2,\,\,\,21,\,0.2,\,0.2
gargNested2_floor63,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1106.0358976037785,\,-391.47245075527724,463.71230276051347,18477,\,1,\,1.2,\,\,\,3,\,0.2,\,0.2
gargNested2_floor264,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1105.605598040595,\,-259.4442871376744,326.2541148297295,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor270,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1105.9462197447424,\,-259.49643065148587,326.2799641277195,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor258,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1105.2581084269486,\,-259.3906688687358,326.22669706319743,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_falling16,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1096.6261793965243,\,-418.1015376686053,493.10133197534157,18477,\,4,\,2.0000000000000004,\,\,\,48,\,0.8190540111635913,\,0.8190540111635913
gargNested2_gargNested27,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,11.093215218976201,\,-4.457689091291753,5.230458981498727,36954,\,75,\,3.4175788759320773,\,\,\,1800,\,0.9840683035536758,\,0.9840683035536758
gargNested2_floor112,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1095.2940244603371,\,-256.7829938956693,324.20621381371996,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor106,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1094.888648461542,\,-257.9535201057192,325.43178902291356,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_gargNested212,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,11.464800029949886,\,-4.729663250182708,5.493554281583872,36954,\,42,\,3.3798120976756505,\,\,\,1008,\,0.9934042966816725,\,0.9934042966816725
gargNested2_gargNested210,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,11.613241545751748,\,-4.756213192876601,5.5324178023086885,36954,\,87,\,3.4339490914161415,\,\,\,2088,\,0.9914269232224608,\,0.9914269232224608
gargNested2_gargNested238,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,10.63506539993151,\,-4.032910888786095,4.819992413977584,36954,\,12,\,140.79699575227053,\,\,\,288,\,21.765368060462396,\,21.765368060462396
gargNested2_floor138,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1097.2900927680994,\,-258.04687853709646,325.3874693220753,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor110,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1095.1296429061706,\,-256.47205446999925,323.8967430980914,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor104,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1094.751856147621,\,-259.05896510851017,326.5708692670382,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_gargNested25,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,10.532295563784855,\,-4.136119818619795,4.88074359322862,36954,\,84,\,3.457092894336761,\,\,\,2016,\,0.9836773805715713,\,0.9836773805715713
gargNested2_falling28,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1009.0535239693667,\,-301.86524448214817,375.8326582636635,18477,\,2,\,2.0,\,\,\,24,\,0.8190540111635913,\,0.8190540111635913
gargNested2_falling14,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1121.6434954145896,\,-427.1822384740094,502.2494196636679,18477,\,3,\,2.0000000000000004,\,\,\,36,\,0.6719302671412359,\,0.6719302671412359
gargNested2_floor266,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1105.7199020104326,\,-259.461829596143,326.2629028877566,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor272,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1106.0582331371252,\,-259.5134918550317,326.28824000109614,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor75,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1092.2848299309164,\,-243.64811558595332,312.4525719337188,18477,\,7,\,1.2,\,\,\,21,\,0.2,\,0.2
